B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
7824.0,623.0,443.0,648.0,376.0,531.0,632.0,504.0,425.0,426.0,605.0,846.0,918.0,314.0,286.0,106.0,141.0,"Cottage Grove CCD, Lane County, Oregon",039,90697,41
3661.0,118.0,154.0,124.0,135.0,132.0,193.0,265.0,138.0,120.0,391.0,358.0,633.0,480.0,164.0,126.0,130.0,"Creswell CCD, Lane County, Oregon",039,90748,41
107224.0,10574.0,6304.0,6352.0,6225.0,5786.0,5715.0,5277.0,5478.0,4539.0,8804.0,11084.0,12187.0,7519.0,4091.0,3855.0,3434.0,"Eugene-Springfield CCD, Lane County, Oregon",039,91105,41
902.0,54.0,13.0,45.0,29.0,32.0,42.0,41.0,38.0,35.0,96.0,95.0,134.0,81.0,35.0,52.0,80.0,"Coburg CCD, Lane County, Oregon",039,90578,41
4904.0,354.0,236.0,370.0,179.0,225.0,316.0,340.0,202.0,265.0,387.0,542.0,546.0,450.0,251.0,144.0,97.0,"Junction City CCD, Lane County, Oregon",039,91513,41
213.0,5.0,16.0,35.0,7.0,18.0,21.0,8.0,8.0,6.0,17.0,9.0,30.0,15.0,0.0,12.0,6.0,"Jordan Valley CCD, Malheur County, Oregon",045,91479,41
264.0,30.0,21.0,13.0,12.0,11.0,13.0,35.0,3.0,4.0,12.0,42.0,27.0,19.0,13.0,0.0,9.0,"Owyhee CCD, Malheur County, Oregon",045,92414,41
452.0,29.0,17.0,7.0,26.0,22.0,34.0,18.0,20.0,36.0,40.0,45.0,65.0,48.0,1.0,18.0,26.0,"Dead Ox Flat CCD, Malheur County, Oregon",045,90833,41
1403.0,119.0,94.0,170.0,57.0,58.0,102.0,17.0,94.0,56.0,178.0,185.0,165.0,62.0,30.0,11.0,5.0,"Nyssa CCD, Malheur County, Oregon",045,92329,41
1481.0,126.0,104.0,69.0,125.0,146.0,73.0,100.0,50.0,55.0,148.0,183.0,124.0,71.0,54.0,23.0,30.0,"Vale CCD, Malheur County, Oregon",045,93315,41
396.0,25.0,26.0,28.0,39.0,33.0,25.0,18.0,32.0,18.0,60.0,27.0,17.0,30.0,5.0,13.0,0.0,"Adrian CCD, Malheur County, Oregon",045,90017,41
