B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1010.0,86.0,62.0,46.0,124.0,88.0,70.0,45.0,80.0,17.0,83.0,55.0,117.0,70.0,32.0,27.0,8.0,"Millerstown CCD, Grayson County, Kentucky",085,92336,21
1361.0,143.0,81.0,115.0,112.0,132.0,48.0,88.0,56.0,41.0,126.0,173.0,113.0,47.0,65.0,6.0,15.0,"Caneyville CCD, Grayson County, Kentucky",085,90560,21
892.0,31.0,26.0,65.0,92.0,70.0,76.0,58.0,43.0,10.0,112.0,98.0,122.0,42.0,10.0,24.0,13.0,"Short Creek CCD, Grayson County, Kentucky",085,93192,21
1169.0,166.0,78.0,95.0,71.0,96.0,52.0,60.0,74.0,42.0,70.0,122.0,122.0,36.0,64.0,15.0,6.0,"Clarkson CCD, Grayson County, Kentucky",085,90704,21
1734.0,79.0,51.0,50.0,98.0,95.0,96.0,71.0,67.0,78.0,170.0,187.0,409.0,144.0,80.0,50.0,9.0,"Hebbardsville-Robards CCD, Henderson County, Kentucky",101,91672,21
5162.0,599.0,408.0,402.0,565.0,368.0,319.0,245.0,303.0,181.0,345.0,456.0,378.0,355.0,80.0,81.0,77.0,"Leitchfield CCD, Grayson County, Kentucky",085,92016,21
9194.0,1206.0,783.0,808.0,705.0,672.0,631.0,440.0,575.0,411.0,789.0,669.0,738.0,373.0,183.0,137.0,74.0,"Henderson CCD, Henderson County, Kentucky",101,91704,21
2931.0,125.0,164.0,267.0,260.0,179.0,145.0,98.0,172.0,170.0,281.0,316.0,351.0,222.0,34.0,117.0,30.0,"Corydon CCD, Henderson County, Kentucky",101,90848,21
4860.0,263.0,256.0,157.0,308.0,50.0,313.0,220.0,201.0,333.0,399.0,278.0,778.0,460.0,281.0,324.0,239.0,"Spottsville CCD, Henderson County, Kentucky",101,93320,21
1143.0,23.0,57.0,52.0,107.0,62.0,75.0,73.0,75.0,52.0,163.0,121.0,162.0,61.0,25.0,11.0,24.0,"Pleasureville CCD, Henry County, Kentucky",103,92816,21
1079.0,125.0,85.0,59.0,34.0,29.0,35.0,52.0,76.0,41.0,193.0,122.0,71.0,61.0,53.0,26.0,17.0,"Campbellsburg CCD, Henry County, Kentucky",103,90520,21
1368.0,117.0,92.0,114.0,76.0,67.0,56.0,43.0,18.0,59.0,164.0,167.0,203.0,76.0,80.0,21.0,15.0,"New Castle CCD, Henry County, Kentucky",103,92504,21
2514.0,257.0,86.0,109.0,77.0,227.0,131.0,59.0,160.0,124.0,292.0,231.0,382.0,149.0,93.0,95.0,42.0,"Eminence CCD, Henry County, Kentucky",103,91152,21
